Newdate,Value,LON,LAT,PRESsfc,TMP2m_a,TMAX2m_g,TMIN2m_g,DSWRFsfc_a,DSWRFavesfc_c,DSWRFavesfc_f,DUVBsfc_c,DUVBsfc_f,Tdiff_a,RH2m_a,DPT2m_a,SPFH2m_a,QMAX2m_g,QMIN2m_g,PRATEsfc_c,APCPsfc_b,APCPsfc_e,CRAINsfc_a,CRAINavesfc_c,CRAINavesfc_f,VBetrag850,VBetrag30_0mb,VBetrag10m_a,Omega500,Omega700,Omega850,Omega900,Omega950,HPBLsfc_a,WindChill_a,VentIndex_a_1,VentIndex_a_2,VentIndex_a_3,FogStabIndex,CAPEsfc,CAPE180_0mb,CINsfc,CIN180_0mb,no4LFTXsfc,LFTXsfc,PLI30_0mb,KOindex,Sigma700,CPRATsfc_c,ACPCPsfc_b,ACPCPsfc_e,TCDCccll_a,SFEXCsfc_c,AdvT850,AdvT30_0mb,Thetae850,T850,SHTFLsfc_a,SHTFLavesfc_c,SHTFLavesfc_f,GFLUXsfc_a,GFLUXavesfc_c,GFLUXavesfc_f,TCDCclm_c,TCDCblcll_c,TCDCclm_f,TCDCblcll_f
2015-03-28 12:00:00,43.0,88,22,1009.78,301.59,303.6,297.5,0,6,1,0.07,0.01,-0.55,44.1,288.3,10.66,13.18,10.42,0,0.0,0.0,0,0,0,3.83,5.4,4.04,23.5,49.9,31.3,24.3,14.6,410,37.21,1656,2214,1569,47.7,5,191,-209.8,-22.2,-0.4,0.8,0.8,-9.49,1.878,0,0.0,0.0,0,0,0.036000000000000004,-0.75,337.3,292.0,-51,-47,-25,23,21,34,9,0,73,0
2015-03-28 18:00:00,38.0,88,22,1012.41,297.59,298.2,297.5,0,0,0,0.0,0.0,-0.3,69.9,291.8,13.27,14.98,13.16,0,0.01,0.0,0,1,1,5.66,0.81,1.56,-2.0,12.8,-89.6,-87.2,-56.1,118,39.83,184,95,668,27.1,316,854,-173.8,-85.2,-2.2,-0.7,-1.1,-4.14,1.903,0,0.0,0.0,0,0,0.194,-0.033,330.5,291.3,-7,-6,-6,34,35,25,99,0,100,0
2015-03-30 00:00:00,26.0,88,22,1008.32,298.87,309.7,296.3,119,47,552,0.51,9.15,0.22,81.7,295.5,16.83,17.38,12.71,0,0.0,0.0,0,0,0,2.63,4.21,2.51,-4.6,-0.7,-21.6,-7.1,-0.6,325,37.84,817,1369,855,21.0,1749,1808,-63.3,-55.2,-3.8,-3.4,-3.7,-18.93,2.002,0,0.0,0.0,0,0,0.064,0.243,335.6,292.4,9,-7,255,-5,11,-56,0,0,3,0
2015-03-30 06:00:00,30.0,88,22,1009.27,309.63,309.6,303.3,952,968,591,17.79,10.19,2.74,32.8,290.9,12.61,14.1,12.54,0,0.0,0.0,0,0,0,9.62,8.01,7.33,2.9,11.3,-24.9,-19.8,-15.3,3092,41.18,22658,24758,29751,77.9,991,877,-4.0,-5.8,-2.0,-2.2,-2.0,-17.07,2.0580000000000003,0,0.0,0.0,0,0,-0.36,-0.879,341.3,291.9,503,509,276,-86,-91,-49,32,0,43,0
2015-03-30 12:00:00,36.0,88,22,1005.84,301.3,303.0,299.9,0,7,1,0.08,0.01,-0.34,58.4,292.4,13.92,15.79,13.86,0,0.0,0.0,0,0,0,5.69,5.79,3.96,-27.6,-40.8,3.2,21.2,20.5,612,37.05,2422,3545,3480,35.7,765,750,-116.0,-95.0,-1.2,-1.2,-1.2,-6.67,1.973,0,0.0,0.0,0,0,0.281,-0.601,338.2,293.8,-35,-35,-33,30,26,29,31,0,56,0
2015-03-30 18:00:00,29.0,88,22,1008.3,299.02,299.6,297.1,0,0,0,0.0,0.0,-0.31,74.9,294.2,15.57,16.01,15.16,0,0.0,0.0,0,0,0,10.38,7.0,2.75,-11.9,-29.8,-73.4,-27.1,-9.6,594,37.32,1636,4160,6168,26.0,1130,1175,-129.0,-120.6,-3.3,-3.2,-3.4,-8.49,1.785,0,0.0,0.0,0,0,0.35200000000000004,0.236,337.8,293.5,-21,-23,-14,30,29,32,72,0,85,0
2015-04-02 00:00:00,21.0,88,22,1004.61,299.82,312.8,297.2,132,55,566,0.59,9.39,0.21,73.1,294.6,15.99,16.05,8.29,0,0.0,0.0,0,0,0,6.41,4.2,2.83,-20.6,-40.5,-66.5,-65.5,-25.9,481,38.01,1362,2020,3084,23.8,1986,2149,-153.7,-123.7,-6.1,-5.4,-5.9,-13.76,1.411,0,0.0,0.0,0,0,0.411,0.222,331.4,294.8,9,-9,253,-4,13,-58,1,0,0,0
2015-04-02 06:00:00,28.0,88,22,1004.55,313.17,313.4,307.3,970,986,551,18.03,9.66,3.36,17.2,283.9,8.05,11.24,7.23,0,0.0,0.0,0,0,0,5.0,3.79,3.12,-24.0,-43.5,-31.0,-28.4,-21.0,4287,52.21,13363,16265,21439,97.3,319,455,-7.4,-20.7,-2.2,-1.7,-1.6,-7.57,1.262,0,0.0,0.0,0,0,0.098,-0.033,336.3,295.1,457,465,195,-114,-116,-73,12,0,42,0
2015-04-02 12:00:00,50.0,88,22,1000.21,304.04,307.2,301.5,0,6,1,0.07,0.01,-0.2,51.7,293.1,14.53,16.68,11.02,0,0.0,0.0,0,0,0,6.47,11.51,6.82,95.4,-58.6,-161.2,-129.3,-62.1,744,35.56,5072,8562,4811,40.9,899,916,-53.6,-52.2,-3.2,-3.1,-3.3,-10.89,1.425,0,0.0,0.0,0,0,-0.022,-2.817,335.6,296.2,-44,-53,-38,27,15,31,44,0,15,0
2015-04-02 18:00:00,38.0,88,22,1001.59,300.81,301.2,298.9,0,0,0,0.0,0.0,-0.4,65.7,293.8,15.28,15.83,15.22,0,0.0,0.0,0,0,0,3.81,4.47,3.3,18.1,-38.4,-21.7,-12.5,5.0,270,37.93,891,1206,1028,24.8,1306,1505,-185.7,-129.4,-3.3,-2.4,-2.8,-14.89,1.699,0,0.0,0.0,0,0,-0.037000000000000005,-0.019,339.4,296.4,-33,-28,-32,34,36,33,0,0,0,0
2015-04-04 00:00:00,29.0,88,22,1000.59,299.9,314.3,297.5,138,59,576,0.62,9.47,0.29,71.4,294.3,15.76,15.8,6.91,0,0.0,0.0,0,0,0,6.58,3.99,2.33,-32.4,-15.8,-23.5,-28.6,-14.2,263,39.57,612,1049,1729,22.4,1146,1192,-247.0,-240.3,-3.0,-2.7,-3.0,-10.05,1.64,0,0.0,0.0,0,0,0.284,0.101,331.3,296.0,12,-7,244,3,19,-62,0,0,0,0
2015-04-04 06:00:00,22.0,88,22,1002.13,313.97,314.6,307.4,982,999,657,18.11,10.92,3.7,14.7,282.4,7.25,8.84,6.76,0,0.0,0.0,0,0,0,3.56,3.56,2.68,-1.0,-46.4,-25.7,-19.6,-14.5,4135,54.26,11069,14737,14721,100.3,18,36,-241.7,-225.7,1.7,2.0,2.0,-3.07,1.53,0,0.0,0.0,0,0,0.037000000000000005,0.139,330.1,296.3,463,474,253,-112,-114,-77,0,0,2,0
2015-04-04 12:00:00,50.0,88,22,999.46,304.11,307.3,300.6,0,8,1,0.09,0.01,-1.44,32.8,286.0,9.27,15.48,8.03,0,0.0,0.0,0,0,0,5.0,4.34,2.64,19.0,-86.3,-180.5,-162.9,-95.8,227,43.34,599,986,1135,52.2,50,97,-89.2,-39.9,0.2,0.7,0.6,-9.18,1.344,0,0.0,0.0,0,0,0.077,-0.481,335.4,297.4,-40,-40,-39,46,40,43,6,0,1,0
2015-04-04 18:00:00,37.0,88,22,1001.4,300.12,300.3,298.3,0,0,0,0.0,0.0,-0.23,69.6,294.1,15.56,17.01,15.16,0,0.0,0.0,0,0,0,4.88,6.24,3.57,39.3,-38.5,-24.6,-18.8,-13.6,451,36.56,1608,2816,2202,23.0,1051,1077,-239.0,-234.3,-2.9,-2.7,-2.9,-9.83,1.639,0,0.0,0.0,0,0,-0.051,0.033,336.7,295.9,-24,-24,-17,42,43,42,0,0,0,0
2015-04-06 00:00:00,35.0,88,22,1004.6,299.65,312.3,298.2,128,58,565,0.66,9.6,0.49,77.4,295.4,16.76,16.83,12.91,0,0.0,0.0,0,0,0,9.73,2.54,2.37,3.2,-7.7,-25.3,-30.0,-34.2,239,39.14,567,608,2325,27.0,1800,2110,-93.9,-46.3,-6.5,-5.7,-6.0,-17.38,1.714,0,0.0,0.0,0,0,0.541,0.045,345.4,292.9,29,3,262,-2,9,-69,14,1,3,0
2015-04-06 06:00:00,40.0,88,22,1005.18,312.59,313.2,301.3,959,976,180,18.17,3.52,5.15,27.3,290.5,12.4,16.62,12.07,0,0.06,3.2,0,1,1,1.47,2.15,0.89,26.2,-57.8,-93.7,-83.7,-55.7,3499,60.3,3125,7523,5144,82.5,1347,1369,-1.4,-12.3,-3.2,-3.1,-3.0,-13.93,1.899,0,0.0,0.24,0,0,0.039,0.034,344.8,293.8,461,463,69,-117,-130,-11,94,0,99,0
2015-04-06 12:00:00,53.0,88,22,1004.92,300.23,300.9,298.1,0,1,0,0.02,0.0,-0.15,72.7,294.9,16.3,17.18,16.0,0,0.01,0.2,0,1,1,7.52,2.09,3.19,42.0,-33.0,98.7,68.9,34.6,184,37.55,587,384,1384,31.8,1243,1170,-33.0,-25.5,-3.0,-3.1,-3.0,-9.86,2.169,0,0.0,0.19,0,0,0.403,-0.277,342.2,291.6,-18,-15,-17,40,40,44,99,0,28,0
2015-04-06 18:00:00,42.0,88,22,1007.41,297.52,297.9,296.6,0,0,0,0.0,0.0,-0.28,88.8,295.6,16.88,17.25,16.84,0,0.0,0.3,0,0,1,2.14,2.15,1.64,5.0,23.8,4.2,-2.7,-7.6,90,39.4,148,193,192,16.6,1371,1884,-61.0,-16.6,-4.1,-3.0,-3.3,-12.35,2.169,0,0.0,0.32,0,0,0.03,0.069,337.3,291.7,-10,-9,-11,42,43,39,92,0,32,0
2015-04-08 00:00:00,17.0,88,22,1007.66,297.77,310.1,296.0,135,62,566,0.69,9.59,0.53,90.5,296.1,17.45,17.93,13.88,0,0.24,0.5,0,1,1,3.92,1.61,1.65,-9.4,-49.0,-14.6,-12.8,-14.8,105,39.62,174,169,411,17.3,1539,2242,-73.1,-7.0,-5.2,-3.6,-4.5,-15.63,2.069,0,0.238,0.48,29,0,-0.001,0.093,339.5,291.8,29,7,229,-2,9,-65,2,0,4,0
2015-04-08 06:00:00,25.0,88,22,1007.79,306.12,308.7,303.8,110,112,146,3.11,2.83,-0.29,42.3,291.7,13.32,15.88,12.88,0,0.26,0.6,0,1,1,4.31,4.03,2.87,10.8,-73.7,-96.6,-78.3,-49.1,1866,44.95,5359,7511,8048,57.9,1207,1067,0.0,0.0,-3.0,-3.4,-3.0,-13.91,1.957,0,0.241,0.43,48,0,0.012,-0.155,345.1,292.7,-20,-8,8,-38,-47,-31,99,0,74,0
2015-04-08 12:00:00,47.0,88,22,1005.29,301.75,303.2,298.2,0,8,1,0.1,0.02,-0.86,59.0,293.1,14.46,16.72,14.21,0,0.0,0.0,0,0,0,4.63,2.9,2.63,-34.4,68.4,-29.1,-51.5,-46.0,235,40.71,619,682,1088,37.0,922,1021,-45.0,-37.1,-2.9,-2.7,-2.7,-18.72,1.977,0,0.0,0.0,0,0,-0.043,-0.21,345.0,293.1,-40,-25,-27,25,26,32,99,0,34,0
2015-04-08 18:00:00,49.0,88,22,1008.13,297.85,298.1,297.0,0,0,0,0.0,0.0,-0.46,84.2,295.0,16.31,16.84,16.23,0,0.0,0.0,0,0,0,6.28,3.17,1.36,-64.4,20.8,-37.5,-36.5,-18.9,85,41.08,115,270,534,18.8,958,1086,-125.3,-104.6,-3.5,-3.2,-3.4,-13.57,1.946,0,0.0,0.0,0,0,0.314,0.127,342.2,292.9,-9,-6,-13,41,42,36,1,0,0,0
2015-04-10 00:00:00,42.0,88,22,1007.32,298.5,312.1,295.9,155,75,594,0.79,9.83,0.38,75.8,293.9,15.29,15.68,7.43,0,0.0,0.0,0,0,0,1.83,2.26,1.33,-5.5,-14.3,0.6,7.4,-2.4,162,41.92,216,365,296,20.3,558,572,-219.0,-190.1,-2.2,-1.9,-2.1,-9.18,1.774,0,0.0,0.0,0,0,0.0,0.16699999999999998,328.5,293.4,17,0,207,-2,16,-81,99,0,67,0
2015-04-10 06:00:00,42.0,88,22,1008.35,313.08,313.4,306.2,985,1003,664,18.34,11.08,4.93,18.2,284.7,8.48,11.13,6.91,0,0.0,0.0,0,0,0,2.92,1.78,1.42,-19.4,-17.2,-37.7,-35.0,-25.0,4234,57.78,6033,7545,12346,96.8,20,277,-20.8,-16.1,-1.2,2.4,2.5,-8.85,1.654,0,0.0,0.0,0,0,0.124,0.063,338.2,293.8,371,373,198,-152,-158,-96,26,0,8,0
2015-04-10 12:00:00,50.0,88,22,1004.89,303.8,305.4,299.4,0,9,2,0.1,0.02,-0.96,37.9,287.9,10.48,16.68,8.61,0,0.0,0.0,0,0,0,0.69,4.55,3.81,64.3,-22.5,-167.4,-159.8,-99.5,419,40.16,1594,1907,288,49.3,60,65,-42.3,-39.5,1.5,1.7,1.6,-9.6,1.639,0,0.0,0.0,0,0,0.034,-1.14,331.8,295.2,-67,-49,-36,48,50,55,70,0,47,0
2015-04-10 18:00:00,67.0,88,22,1007.52,298.81,299.0,298.1,0,0,0,0.0,0.0,-0.21,80.1,295.2,16.46,17.49,16.35,0,0.0,0.0,0,0,0,5.57,1.95,1.92,19.7,-24.6,-27.5,-20.9,-12.4,144,39.73,277,281,803,21.7,977,1015,-131.0,-127.7,-3.8,-3.6,-3.8,-18.06,1.91,0,0.0,0.0,0,0,-0.008,0.003,338.4,293.0,-11,-8,-14,56,59,49,0,0,0,0
2015-04-12 00:00:00,15.0,88,22,1008.09,299.25,311.9,297.4,155,75,584,0.82,9.83,0.47,81.6,295.8,17.19,17.29,10.83,0,0.0,0.0,0,0,0,6.36,3.26,2.34,6.9,-0.4,-19.8,-5.6,3.2,251,38.78,588,819,1596,23.7,1324,1358,-114.1,-111.4,-4.8,-4.7,-4.7,-16.45,1.887,0,0.0,0.0,0,0,0.015,0.161,335.9,292.5,27,3,233,-2,12,-69,0,0,14,0
2015-04-12 06:00:00,49.0,88,22,1008.61,312.29,312.3,305.4,935,951,467,17.71,8.58,3.14,22.7,287.4,10.12,13.94,9.91,0,0.0,0.0,0,0,0,3.15,4.59,2.83,-0.4,-9.0,-42.8,-38.4,-25.1,4073,51.97,11518,18703,12826,88.0,395,331,0.0,-1.0,-1.5,-1.8,-1.4,-9.28,1.656,0,0.0,0.0,0,0,-0.006,-0.285,338.2,294.0,403,413,146,-119,-120,-62,95,0,84,0
2015-04-12 12:00:00,42.0,88,22,1006.71,302.49,305.0,299.7,0,9,1,0.1,0.02,-0.22,59.1,293.7,15.09,17.17,13.81,0,0.0,0.0,0,0,0,2.01,6.95,4.91,3.3,62.2,41.8,27.0,10.2,475,36.62,2331,3301,953,35.2,989,976,-68.4,-69.3,-4.4,-4.5,-4.4,-13.6,1.646,0,0.0,0.0,0,0,-0.015,-1.461,342.2,294.2,-36,-40,-24,42,33,45,1,0,20,0
2015-04-12 18:00:00,55.0,88,22,1009.32,299.21,299.5,298.8,0,0,0,0.0,0.0,-0.17,79.3,295.4,16.65,16.71,16.52,0,0.0,0.0,0,0,0,4.05,4.6,2.85,-11.2,2.0,-15.9,-8.8,-0.5,438,37.26,1250,2013,1772,19.7,1350,1356,-149.1,-142.0,-6.1,-6.0,-6.1,-5.57,1.525,0,0.0,0.0,0,0,0.006999999999999999,0.126,334.9,294.2,-17,-15,-20,44,45,39,0,0,33,0
2015-04-14 00:00:00,71.0,88,22,1010.95,298.0,310.2,295.6,159,81,488,0.9,8.57,0.52,66.6,291.4,12.99,13.22,11.14,0,0.0,0.0,0,0,0,2.82,2.17,0.9,-1.5,-9.3,25.2,10.9,9.2,97,43.9,88,210,273,28.6,81,277,-188.6,-43.0,-3.2,-1.8,-2.8,-7.59,1.6369999999999998,0,0.0,0.0,0,0,0.034,0.046,332.9,291.0,22,2,177,-11,5,-83,51,0,80,0
2015-04-14 06:00:00,68.0,88,22,1011.27,306.65,307.9,304.9,169,172,203,4.62,4.37,0.52,33.6,288.6,10.88,11.37,10.78,0,0.0,0.0,0,0,0,1.96,0.48,0.4,3.8,-43.0,-37.2,-28.4,-17.0,2326,58.47,919,1119,4547,67.6,274,272,-11.5,-11.7,-2.7,-2.7,-2.5,-7.02,1.6969999999999998,0,0.0,0.0,0,0,0.018000000000000002,0.0,338.2,291.4,20,23,29,-47,-50,-41,100,0,96,0
2015-04-14 12:00:00,51.0,88,22,1007.68,302.81,304.5,299.9,0,9,2,0.11,0.02,-0.9,42.6,288.8,11.09,14.04,10.93,0,0.0,0.0,0,0,0,1.43,3.23,2.4,-8.6,-4.2,3.3,3.5,3.9,179,42.6,429,577,257,50.2,230,257,-16.3,-14.3,-2.2,-2.0,-2.1,-9.08,1.723,0,0.0,0.0,0,0,-0.049,-0.217,337.6,292.1,-35,-31,-35,25,23,27,87,0,82,0
2015-04-14 18:00:00,65.0,88,22,1010.48,299.19,299.6,298.9,0,0,0,0.0,0.0,-0.4,67.0,292.7,14.06,14.33,13.92,0,0.0,0.0,0,0,0,2.89,3.43,1.74,-42.7,-32.1,-27.4,-12.5,0.7,200,40.84,349,685,579,28.9,590,608,-105.4,-103.0,-4.5,-4.3,-4.5,-10.82,1.591,0,0.0,0.0,0,0,-0.022,0.015,335.8,292.0,-13,-12,-8,38,39,30,82,0,97,0
2015-04-16 00:00:00,76.0,88,22,1010.25,300.05,310.0,299.1,49,25,307,0.43,6.26,0.11,66.5,293.3,14.64,14.88,12.95,0,0.0,0.0,0,0,1,4.23,1.07,0.57,-11.4,-17.1,-35.4,-18.1,6.5,73,48.98,42,78,309,34.0,718,728,-81.9,-80.8,-4.4,-4.2,-4.3,-10.26,1.777,0,0.0,0.04,0,0,-0.008,-0.015,339.8,290.9,2,-1,109,-4,4,-54,100,0,93,0
2015-04-16 06:00:00,85.0,88,22,1011.19,307.17,307.8,304.7,345,352,206,8.4,4.43,2.14,38.8,291.3,12.95,13.14,12.77,0,0.02,0.0,0,1,1,2.03,1.45,1.12,-6.2,-34.7,-24.7,-20.9,-13.5,2352,52.79,2630,3403,4768,65.9,647,649,0.0,-6.9,-3.9,-3.9,-3.8,-13.47,1.914,0,0.022,0.02,8,0,0.019,0.013,341.4,290.6,124,127,44,-62,-65,-32,99,0,93,0
2015-04-16 12:00:00,103.0,88,22,1009.0,302.15,303.2,300.0,0,10,2,0.12,0.02,-0.95,51.7,291.2,12.91,14.4,12.89,0,0.0,0.0,0,0,0,3.34,1.49,1.92,-14.7,4.7,42.5,36.6,25.0,207,43.46,398,309,691,44.3,701,698,-20.9,-21.0,-4.8,-4.8,-4.8,-15.64,1.69,0,0.0,0.0,0,0,0.03,-0.036000000000000004,341.5,291.8,-24,-10,-31,32,35,32,67,0,53,0
2015-04-16 18:00:00,94.0,88,22,1011.73,299.41,300.0,299.0,0,0,0,0.0,0.0,-0.64,60.5,291.2,12.84,13.81,12.77,0,0.0,0.0,0,0,0,0.45,1.33,1.09,-7.1,-34.7,-28.8,-10.0,2.4,72,44.27,78,95,33,30.3,312,343,-110.7,-75.3,-3.2,-2.8,-3.2,-5.79,1.548,0,0.0,0.0,0,0,-0.002,-0.012,334.1,292.6,-5,-2,-10,36,38,27,100,0,100,0
2015-04-18 00:00:00,33.0,88,22,1005.07,300.67,311.7,299.4,150,80,601,0.93,10.12,0.31,64.0,293.3,14.7,14.88,9.99,0,0.0,0.0,0,0,0,7.05,6.89,4.25,5.5,-11.2,0.4,0.9,3.6,554,35.76,2355,3820,3903,34.3,626,637,-110.0,-108.0,-3.2,-3.1,-3.2,-13.56,1.813,0,0.0,0.0,0,0,0.142,0.081,335.9,292.7,27,1,272,-4,6,-62,82,0,49,0
2015-04-18 06:00:00,25.0,88,22,1004.41,311.82,312.2,304.3,992,1011,665,18.52,11.2,2.78,22.1,286.6,9.62,14.56,9.49,0,0.0,0.0,0,0,0,4.83,3.54,4.1,-24.5,9.9,-26.1,-23.8,-18.4,3682,48.53,15111,13042,17784,89.6,103,81,-19.6,-48.8,-0.9,-1.0,-0.6,-11.34,1.6740000000000002,0,0.0,0.0,0,0,-0.133,-0.409,337.3,293.5,497,506,296,-100,-105,-58,7,0,8,0
2015-04-18 12:00:00,26.0,88,22,1002.51,301.75,304.0,300.7,0,12,2,0.13,0.02,-0.1,62.1,293.8,15.24,16.74,14.31,0,0.0,0.0,0,0,0,4.25,7.44,5.38,2.4,43.1,81.3,71.5,42.0,687,35.02,3698,5111,2922,33.2,806,783,-89.7,-92.9,-4.6,-4.6,-4.6,-18.58,1.635,0,0.0,0.0,0,0,-0.048,-1.295,338.9,294.2,-26,-26,-30,50,44,44,99,0,18,0
2015-04-18 18:00:00,14.0,88,22,1004.81,300.05,300.6,298.7,0,0,0,0.0,0.0,-0.25,74.9,295.3,16.63,16.75,16.51,0,0.0,0.0,0,0,0,6.71,5.15,3.44,-11.0,18.0,-16.9,-9.0,-6.6,512,36.75,1762,2637,3434,24.8,1221,1251,-76.3,-72.1,-3.1,-2.9,-3.1,-16.13,2.032,0,0.0,0.0,0,0,-0.056,0.076,333.6,294.1,-28,-25,-27,39,40,37,40,0,30,0
2015-04-20 00:00:00,11.0,88,22,1004.65,300.87,311.9,298.5,180,97,605,1.04,10.15,0.48,70.9,295.2,16.5,16.68,11.67,0,0.0,0.0,0,0,0,4.74,3.65,2.75,-0.1,-10.5,-6.7,-1.1,1.2,584,39.39,1608,2134,2768,26.5,1082,1117,-130.9,-125.6,-2.4,-2.1,-2.4,-10.85,1.975,0,0.0,0.0,0,0,0.219,0.2,332.9,294.5,34,8,284,-12,3,-65,100,0,69,0
2015-04-20 06:00:00,15.0,88,22,1005.54,312.66,312.9,304.4,981,999,568,18.52,10.03,2.7,26.9,290.3,12.24,15.57,11.43,0,0.0,0.0,0,0,0,6.85,5.54,4.98,4.6,-32.5,-37.8,-28.3,-17.1,3289,47.88,16386,18214,22543,85.4,433,702,-42.6,-16.9,-0.6,0.5,0.7,-16.6,2.15,0,0.0,0.0,0,0,0.077,-0.6709999999999999,346.4,294.1,511,520,263,-107,-110,-56,3,0,25,0
2015-04-20 12:00:00,20.0,88,22,1004.39,301.85,303.8,300.7,0,12,2,0.13,0.02,-0.1,62.0,293.9,15.29,17.06,15.01,0,0.0,0.0,0,0,0,4.03,8.1,4.55,-11.4,-8.8,49.0,54.3,43.4,670,36.53,3051,5430,2697,29.7,757,724,-182.1,-189.9,-1.6,-1.8,-1.7,-15.29,1.862,0,0.0,0.0,0,0,0.11,-1.178,342.0,296.0,-23,-20,-23,48,42,43,5,0,3,0
2015-04-20 18:00:00,19.0,88,22,1008.16,300.42,300.6,299.7,0,0,0,0.0,0.0,-0.15,75.6,295.7,17.1,17.64,16.84,0,0.0,0.0,0,0,0,9.64,6.46,4.11,-18.9,32.6,24.2,38.5,23.6,546,35.76,2243,3528,5266,26.8,1137,1175,-108.1,-104.3,-4.3,-4.0,-4.2,-16.22,1.893,0,0.0,0.0,0,0,0.046,0.061,340.5,294.2,-24,-23,-27,34,36,31,99,0,68,0
2015-04-22 00:00:00,19.0,88,22,1002.53,302.45,315.4,301.1,189,104,598,1.14,10.22,0.4,70.1,296.4,17.93,18.47,12.02,0,0.0,0.0,0,0,0,6.21,8.3,5.73,-21.7,0.2,-25.4,-24.9,-2.9,623,35.28,3570,5169,3868,22.2,1904,2246,-305.0,-266.7,-7.9,-7.1,-7.3,-14.88,1.0759999999999998,0,0.0,0.0,0,0,-0.013,0.21,335.1,299.0,51,14,301,-2,8,-58,11,0,20,0
2015-04-22 06:00:00,11.0,88,22,1003.15,315.89,315.9,306.7,976,995,423,18.62,7.88,3.26,21.2,289.4,11.53,18.68,11.0,0,0.01,0.0,0,1,0,3.55,3.55,3.27,-5.2,-30.4,-50.1,-46.3,-30.9,4969,54.88,16244,17625,17645,92.2,1557,1571,-0.3,-13.9,-6.0,-6.0,-5.8,-20.4,1.3159999999999998,0,0.006999999999999999,0.0,5,0,0.325,-0.64,350.0,297.2,507,516,175,-121,-123,-53,61,0,59,0
2015-04-22 12:00:00,24.0,88,22,1001.17,304.23,306.6,302.7,0,13,2,0.15,0.02,-0.06,67.6,297.6,19.22,19.32,18.29,0,0.0,0.0,0,0,0,7.29,7.23,5.08,95.5,-5.2,23.3,25.4,17.8,703,38.29,3568,5080,5125,28.3,3908,3785,-84.7,-90.4,-9.4,-9.6,-9.5,-24.5,1.301,0,0.0,0.0,0,0,0.224,-1.171,342.3,298.6,-19,-20,-15,40,33,37,23,0,34,0
2015-04-22 18:00:00,26.0,88,22,1003.15,302.77,303.0,302.6,0,0,0,0.0,0.0,-0.09,69.9,296.8,18.22,18.64,17.46,0,0.0,0.0,0,0,0,9.44,10.02,6.26,17.4,-5.8,18.8,27.9,28.2,580,34.88,3629,5814,5478,23.9,2832,2869,-220.4,-216.9,-11.2,-11.1,-11.2,-18.49,0.8190000000000001,0,0.0,0.0,0,0,0.403,-0.032,341.7,299.2,-30,-29,-25,28,30,22,43,0,90,0
2015-04-24 00:00:00,24.0,88,22,1003.19,302.31,314.4,301.8,78,44,596,0.68,10.23,0.2,65.0,295.1,16.5,16.72,11.24,0,0.0,0.0,0,0,0,6.06,6.0,4.29,-13.7,-22.3,-53.7,-34.8,-9.5,604,37.52,2594,3625,3658,25.9,1494,1547,-282.2,-243.7,-6.6,-6.5,-6.6,-11.98,1.123,0,0.0,0.0,0,0,0.067,-0.092,334.4,298.1,15,2,305,7,11,-52,96,0,23,0
2015-04-24 06:00:00,18.0,88,22,1005.08,314.57,314.9,305.3,977,996,350,18.63,6.41,2.87,21.9,288.8,11.08,17.88,10.78,0,0.01,0.0,0,1,0,6.03,4.06,4.73,12.4,5.9,-57.0,-48.2,-31.7,4264,50.44,20173,17303,25708,91.2,961,908,-13.1,-15.0,-4.6,-4.8,-4.5,-11.46,1.271,0,0.006999999999999999,0.0,6,0,0.348,-0.696,344.2,296.3,531,537,151,-102,-107,-30,3,0,50,0
2015-04-24 12:00:00,28.0,88,22,1003.22,303.02,305.2,301.5,0,14,2,0.15,0.03,-0.11,71.3,297.3,18.86,19.17,18.29,0,0.0,0.1,0,0,1,5.53,6.54,4.52,-6.7,40.9,-8.7,-20.0,-20.7,601,37.91,2714,3932,3325,26.1,3246,3149,-70.0,-74.7,-9.9,-10.0,-9.9,-18.46,1.247,0,0.0,0.11,0,0,0.025,-0.87,337.4,297.1,-24,-23,-17,42,35,39,9,0,9,0
2015-04-24 18:00:00,18.0,88,22,1006.57,300.88,301.6,300.7,0,0,0,0.0,0.0,-0.1,82.6,297.6,19.19,19.61,18.97,0,1.14,1.8,0,1,1,6.57,2.88,3.38,-12.2,-90.1,-145.0,-143.9,-85.1,338,37.82,1143,972,2220,21.5,3105,3306,-48.0,-38.0,-9.5,-9.0,-9.2,-22.05,1.495,0,1.138,1.81,64,0,0.7120000000000001,0.054000000000000006,351.9,295.1,-17,-11,-25,38,36,31,42,42,67,32
2015-04-26 00:00:00,53.0,88,22,1010.29,294.56,305.4,293.7,183,105,595,1.21,10.19,0.38,86.3,292.2,13.63,16.3,13.52,0,0.0,1.4,0,0,1,3.24,3.14,1.86,-29.3,13.3,-12.8,-1.9,8.2,153,35.21,285,481,496,16.1,47,999,-325.0,-10.0,-5.8,-0.8,-0.4,-7.72,1.744,0,0.0,1.38,0,0,0.136,-0.179,338.7,289.7,21,3,142,11,20,-78,100,19,98,3
